unique_id,name,urlslug,ID,ALIGN,EYE,HAIR,SEX,GSM,ALIVE,APPEARANCES,FIRST APPEARANCE,Year
485648,Mrs. Rennie (Earth-616),\/Mrs._Rennie_(Earth-616),Public Identity,,,Black Hair,Female Characters,,Living Characters,2,Dec-07,2007
724134,Phineas Randall (Earth-616),\/Phineas_Randall_(Earth-616),,,,Brown Hair,Male Characters,,Living Characters,2,May-07,2007
78160,Pup (Lupine) (Earth-616),\/Pup_(Lupine)_(Earth-616),,,,,Male Characters,,Living Characters,2,Mar-07,2007
569586,Rich (Earth-616),\/Rich_(Earth-616),,,,,Male Characters,,Living Characters,2,Mar-07,2007
480841,Snow Queen (New Men) (Earth-616),\/Snow_Queen_(New_Men)_(Earth-616),Secret Identity,Good Characters,Yellow Eyes,No Hair,Female Characters,,Living Characters,2,Sep-07,2007
490293,Somnus (Earth-616),\/Somnus_(Earth-616),Public Identity,,,No Hair,,,Living Characters,2,Apr-07,2007
289327,Vayos (Earth-616),\/Vayos_(Earth-616),No Dual Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,2,Nov-07,2007
43130,Wu Ao-Shi (Earth-616),\/Wu_Ao-Shi_(Earth-616),Secret Identity,Good Characters,Black Eyes,Black Hair,Female Characters,,Living Characters,2,Feb-07,2007
666132,Yellow Kid (Earth-616),\/Yellow_Kid_(Earth-616),Secret Identity,Neutral Characters,,Bald,Male Characters,,Living Characters,2,Jun-07,2007
282259,Amp (Michelle) (Earth-616),\/Amp_(Michelle)_(Earth-616),Secret Identity,Good Characters,,White Hair,Female Characters,,Living Characters,2,May-08,2008
123381,Arthur Moore (Earth-616),\/Arthur_Moore_(Earth-616),Public Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,2,Jun-08,2008
392278,Atalanta (Argonauts) (Earth-616),\/Atalanta_(Argonauts)_(Earth-616),,Good Characters,,,Female Characters,,Living Characters,2,Jul-08,2008
466736,Barry Gwynn (Earth-616),\/Barry_Gwynn_(Earth-616),Secret Identity,Neutral Characters,,Grey Hair,Male Characters,,Living Characters,2,May-08,2008
523475,"Benjamin Donovan, Jr. (Earth-616)","\/Benjamin_Donovan,_Jr._(Earth-616)",,Good Characters,,Black Hair,Male Characters,,Living Characters,2,Sep-08,2008
289347,Benjamin Rabin (Earth-616),\/Benjamin_Rabin_(Earth-616),No Dual Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,2,Jun-08,2008
168039,Blacksmith (Earth-616),\/Blacksmith_(Earth-616),Secret Identity,Bad Characters,Green Eyes,No Hair,Male Characters,,Deceased Characters,2,Oct-08,2008
725490,Bruno Karnelli (Earth-616),\/Bruno_Karnelli_(Earth-616),Public Identity,Bad Characters,,,Male Characters,,Living Characters,2,Mar-08,2008
708394,Dicero (Earth-616),\/Dicero_(Earth-616),Secret Identity,Good Characters,,Grey Hair,Male Characters,,Living Characters,2,Jul-08,2008
485929,Dr. Burke (Earth-616),\/Dr._Burke_(Earth-616),Public Identity,,Black Eyes,Red Hair,Female Characters,,Living Characters,2,Jan-08,2008
121879,Edith Harper (Earth-616),\/Edith_Harper_(Earth-616),,,,,Female Characters,,Deceased Characters,2,Jul-08,2008
666117,Ellsworth Johnson (Skrull) (Earth-616),\/Ellsworth_Johnson_(Skrull)_(Earth-616),Public Identity,Bad Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,2,Jan-08,2008
121898,Frankie Kollins (Earth-616),\/Frankie_Kollins_(Earth-616),Public Identity,,,,Male Characters,,Living Characters,2,Jul-08,2008
193327,Fritz Kalb (Earth-616),\/Fritz_Kalb_(Earth-616),,Good Characters,,,Male Characters,,Deceased Characters,2,Nov-08,2008
298234,Galactus (Skrull) (Earth-616),\/Galactus_(Skrull)_(Earth-616),Secret Identity,Bad Characters,Green Eyes,No Hair,Male Characters,,Living Characters,2,Dec-08,2008
488561,Gomez (Earth-616),\/Gomez_(Earth-616),Public Identity,,,,Male Characters,,Living Characters,2,Jul-08,2008
486626,Henry Shearing (Earth-616),\/Henry_Shearing_(Earth-616),Public Identity,,Black Eyes,Black Hair,Male Characters,,Living Characters,2,Feb-08,2008
685948,Hylas (Earth-616),\/Hylas_(Earth-616),Public Identity,Good Characters,,Black Hair,Male Characters,,Living Characters,2,Aug-08,2008
316459,Koaam (Earth-616),\/Koaam_(Earth-616),Public Identity,Good Characters,Yellow Eyes,Bald,Male Characters,,Deceased Characters,2,Aug-08,2008
666121,Malcolm Little (Skrull) (Earth-616),\/Malcolm_Little_(Skrull)_(Earth-616),Public Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,2,Jan-08,2008
666116,"Martin Luther King, Jr. (Skrull) (Earth-616)","\/Martin_Luther_King,_Jr._(Skrull)_(Earth-616)",Public Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,2,Jan-08,2008
128343,Molly Young (Earth-616),\/Molly_Young_(Earth-616),Public Identity,Good Characters,,Brown Hair,Female Characters,,Living Characters,2,Sep-08,2008
486426,Mr. Brokeridge (Earth-616),\/Mr._Brokeridge_(Earth-616),No Dual Identity,,,Brown Hair,Male Characters,,Living Characters,2,Jan-08,2008
486427,Mrs. Brokeridge (Earth-616),\/Mrs._Brokeridge_(Earth-616),No Dual Identity,,,Brown Hair,Female Characters,,Living Characters,2,Jan-08,2008
556365,Nathan Patrofsky (Earth-616),\/Nathan_Patrofsky_(Earth-616),,Neutral Characters,Brown Eyes,Grey Hair,Male Characters,,Deceased Characters,2,Jul-08,2008
250649,Nima (Earth-616),\/Nima_(Earth-616),Secret Identity,,Red Eyes,No Hair,Male Characters,,Living Characters,2,Dec-08,2008
127692,Paydirt (Earth-616),\/Paydirt_(Earth-616),Secret Identity,Good Characters,,Brown Hair,Male Characters,,Living Characters,2,Aug-08,2008
564978,Pericymenus (Earth-616),\/Pericymenus_(Earth-616),Public Identity,Good Characters,,,Male Characters,,Living Characters,2,Aug-08,2008
555735,Peter Scholl (Earth-616),\/Peter_Scholl_(Earth-616),,Bad Characters,Brown Eyes,Bald,Male Characters,,Deceased Characters,2,Dec-08,2008
564983,Pollux (Earth-616),\/Pollux_(Earth-616),Public Identity,Good Characters,,Brown Hair,Male Characters,,Living Characters,2,Aug-08,2008
117598,Professor Rabin (Earth-616),\/Professor_Rabin_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,2,Jun-08,2008
592499,Prosimia (Earth-616),\/Prosimia_(Earth-616),Secret Identity,Good Characters,Yellow Eyes,Grey Hair,Male Characters,,Deceased Characters,2,Jul-08,2008
282498,Raptore (Earth-616),\/Raptore_(Earth-616),,Neutral Characters,,Black Hair,Male Characters,,Living Characters,2,Jan-08,2008
664967,Saen Sendak (Earth-616),\/Saen_Sendak_(Earth-616),,,,,Male Characters,,Deceased Characters,2,Jan-08,2008
555736,Sandra Morgan (Earth-616),\/Sandra_Morgan_(Earth-616),,Bad Characters,Brown Eyes,White Hair,Female Characters,,Living Characters,2,Dec-08,2008
121897,Sean Rockwell (Earth-616),\/Sean_Rockwell_(Earth-616),,,,,Male Characters,,Living Characters,2,Jul-08,2008
564994,Silenus (Earth-616),\/Silenus_(Earth-616),Public Identity,,,Brown Hair,Male Characters,,Living Characters,2,Nov-08,2008
316410,Skee (Earth-616),\/Skee_(Earth-616),Public Identity,Bad Characters,Yellow Eyes,,Male Characters,,Living Characters,2,Oct-08,2008
127690,Star Sign (Earth-616),\/Star_Sign_(Earth-616),Secret Identity,Good Characters,Brown Eyes,Black Hair,Female Characters,,Living Characters,2,Aug-08,2008
184809,Stephen Colbert (Earth-616),\/Stephen_Colbert_(Earth-616),Public Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,2,Dec-08,2008
117593,Vern (Spider-Man) (Earth-616),\/Vern_(Spider-Man)_(Earth-616),,,,,Male Characters,,Living Characters,2,Jun-08,2008
487153,Xang Kong (Earth-616),\/Xang_Kong_(Earth-616),No Dual Identity,,Black Eyes,Brown Hair,Male Characters,,Living Characters,2,May-08,2008
565001,Zeno (Earth-616),\/Zeno_(Earth-616),No Dual Identity,,,Black Hair,Male Characters,,Deceased Characters,2,Jun-08,2008
292237,Bo Obama (Earth-616),\/Bo_Obama_(Earth-616),Public Identity,Good Characters,Black Eyes,Black Hair,Male Characters,,Living Characters,2,Sep-09,2009
738626,Burning Moon (Earth-616),\/Burning_Moon_(Earth-616),Secret Identity,Bad Characters,Yellow Eyes,Red Hair,Male Characters,,Living Characters,2,Nov-09,2009
306802,Caitlyn MacDonald (Earth-616),\/Caitlyn_MacDonald_(Earth-616),,Neutral Characters,,Red Hair,Female Characters,,Deceased Characters,2,Apr-09,2009
593979,Chameleon (Artificial Mutant) (Earth-616),\/Chameleon_(Artificial_Mutant)_(Earth-616),Secret Identity,Neutral Characters,Green Eyes,Bald,Male Characters,,Deceased Characters,2,Mar-09,2009
408302,Colonel Zeke (Earth-616),\/Colonel_Zeke_(Earth-616),Public Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,Deceased Characters,2,Jan-09,2009
245682,Devil Rig (Earth-616),\/Devil_Rig_(Earth-616),Secret Identity,,Red Eyes,No Hair,Male Characters,,Living Characters,2,May-09,2009
682477,Druek Lovosno (Earth-616),\/Druek_Lovosno_(Earth-616),Public Identity,Bad Characters,Grey Eyes,Brown Hair,Male Characters,,Deceased Characters,2,Jan-09,2009
706004,Eugene Toussaint (Earth-616),\/Eugene_Toussaint_(Earth-616),Public Identity,Bad Characters,Blue Eyes,Black Hair,Male Characters,,Deceased Characters,2,Dec-09,2009
306779,Frederick Hudson (Earth-616),\/Frederick_Hudson_(Earth-616),,Neutral Characters,,,Male Characters,,Deceased Characters,2,Apr-09,2009
310115,Gali (Earth-616),\/Gali_(Earth-616),Secret Identity,Neutral Characters,,Black Hair,Female Characters,,Living Characters,2,Jun-09,2009
486361,Gertrude Jacks (Earth-616),\/Gertrude_Jacks_(Earth-616),Secret Identity,Neutral Characters,Blue Eyes,Brown Hair,Female Characters,,Living Characters,2,Oct-09,2009
245686,Ghost Flyer (Earth-616),\/Ghost_Flyer_(Earth-616),Secret Identity,,Red Eyes,No Hair,Male Characters,,Living Characters,2,May-09,2009
250657,Ghost Rider (Cowboy) (Earth-616),\/Ghost_Rider_(Cowboy)_(Earth-616),Secret Identity,,Red Eyes,No Hair,Male Characters,,Living Characters,2,May-09,2009
250640,Ghost Rider (Native American) (Earth-616),\/Ghost_Rider_(Native_American)_(Earth-616),Secret Identity,,Red Eyes,No Hair,Male Characters,,Living Characters,2,May-09,2009
250655,Ghost Rider (Undead G-Man) (Earth-616),\/Ghost_Rider_(Undead_G-Man)_(Earth-616),Secret Identity,,Red Eyes,No Hair,Male Characters,,Living Characters,2,May-09,2009
245691,Hell-Driver (Earth-616),\/Hell-Driver_(Earth-616),Secret Identity,,Red Eyes,No Hair,Male Characters,,Living Characters,2,May-09,2009
329772,James Madison (Earth-616),\/James_Madison_(Earth-616),Public Identity,Good Characters,,,Male Characters,,Deceased Characters,2,Dec-09,2009
440354,Jane Potter (Earth-616),\/Jane_Potter_(Earth-616),,Good Characters,,,Female Characters,,Living Characters,2,Jul-09,2009
300933,Jerry Ward (Earth-616),\/Jerry_Ward_(Earth-616),No Dual Identity,Neutral Characters,,Black Hair,Male Characters,,Living Characters,2,Jan-09,2009
329047,John Quincy Adams (Earth-616),\/John_Quincy_Adams_(Earth-616),Public Identity,Good Characters,,,Male Characters,,Deceased Characters,2,Dec-09,2009
736811,Kermit Roosevelt (Earth-616),\/Kermit_Roosevelt_(Earth-616),No Dual Identity,,,Brown Hair,Male Characters,,Living Characters,2,Oct-09,2009
239182,Killyu (Earth-616),\/Killyu_(Earth-616),Secret Identity,Bad Characters,,Bald,Male Characters,,Living Characters,2,Mar-09,2009
266020,Kingmaker (Earth-616),\/Kingmaker_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Bald,Male Characters,,Deceased Characters,2,Sep-09,2009
260366,Matu Makalani (Earth-616),\/Matu_Makalani_(Earth-616),Secret Identity,Good Characters,,,Male Characters,,Deceased Characters,2,Apr-09,2009
315882,Mike Nero (Earth-616),\/Mike_Nero_(Earth-616),Secret Identity,Neutral Characters,Blue Eyes,White Hair,Male Characters,,Living Characters,2,Nov-09,2009
682479,Mrs. Zeke (Earth-616),\/Mrs._Zeke_(Earth-616),Public Identity,Bad Characters,Blue Eyes,Blond Hair,Female Characters,,Deceased Characters,2,Jan-09,2009
300931,Naomi Ward (Earth-616),\/Naomi_Ward_(Earth-616),No Dual Identity,Neutral Characters,,Black Hair,Female Characters,,Living Characters,2,Jan-09,2009
509100,Nyssa (Earth-616),\/Nyssa_(Earth-616),Secret Identity,Neutral Characters,Brown Eyes,Black Hair,Female Characters,,Deceased Characters,2,Feb-09,2009
707668,Sally (Legion Personality) (Earth-616),\/Sally_(Legion_Personality)_(Earth-616),No Dual Identity,Neutral Characters,Blue Eyes,Blond Hair,Female Characters,,Living Characters,2,Sep-09,2009
424990,Sean Madrox (Earth-616),\/Sean_Madrox_(Earth-616),Secret Identity,Good Characters,Green Eyes,Brown Hair,Male Characters,,Deceased Characters,2,Mar-09,2009
547957,Shoji Soma (Earth-616),\/Shoji_Soma_(Earth-616),,Bad Characters,,,Male Characters,,Deceased Characters,2,May-09,2009
208697,Suki Yumiko (Earth-616),\/Suki_Yumiko_(Earth-616),Secret Identity,Good Characters,,Black Hair,Female Characters,,Deceased Characters,2,Apr-09,2009
505971,Tulem (Earth-616),\/Tulem_(Earth-616),Public Identity,Good Characters,Blue Eyes,White Hair,Male Characters,,Living Characters,2,Aug-09,2009
188942,Unum (Earth-616),\/Unum_(Earth-616),Secret Identity,Bad Characters,White Eyes,Black Hair,Female Characters,,Living Characters,2,Feb-09,2009
114052,Warren Worthington (Earth-616),\/Warren_Worthington_(Earth-616),,Neutral Characters,,Brown Hair,Male Characters,,Living Characters,2,Jul-09,2009
269090,Yao (Dragon) (Earth-616),\/Yao_(Dragon)_(Earth-616),Secret Identity,Bad Characters,,No Hair,Male Characters,,Living Characters,2,Oct-09,2009
250659,Yoshio Kannabe (Earth-616),\/Yoshio_Kannabe_(Earth-616),Secret Identity,,Blue Eyes,Black Hair,Male Characters,,Living Characters,2,Feb-09,2009
666200,Akeja (Earth-616),\/Akeja_(Earth-616),Secret Identity,Bad Characters,,Bald,Male Characters,,Living Characters,2,Mar-10,2010
425354,Awareness (Earth-616),\/Awareness_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Deceased Characters,2,Jun-10,2010
309814,Baroshtok (Earth-616),\/Baroshtok_(Earth-616),No Dual Identity,Neutral Characters,,,,,Living Characters,2,Feb-10,2010
716571,Ben Morse (Earth-616),\/Ben_Morse_(Earth-616),No Dual Identity,Neutral Characters,Blue Eyes,Blond Hair,Male Characters,,Living Characters,2,Sep-10,2010
345292,Borgia Omega (Earth-616),\/Borgia_Omega_(Earth-616),Secret Identity,Bad Characters,,No Hair,Male Characters,,Living Characters,2,Sep-10,2010
743361,Brian King (Earth-616),\/Brian_King_(Earth-616),No Dual Identity,,,Black Hair,Male Characters,,Deceased Characters,2,Jun-10,2010
499691,Celestial Madonna (Earth-616),\/Celestial_Madonna_(Earth-616),Secret Identity,Neutral Characters,Red Eyes,,Female Characters,,Deceased Characters,2,Jun-10,2010
473753,Dal Damoc (Earth-616),\/Dal_Damoc_(Earth-616),Public Identity,Neutral Characters,Orange Eyes,White Hair,Male Characters,,Living Characters,2,May-10,2010
387821,Detlef Metzger (Earth-616),\/Detlef_Metzger_(Earth-616),Public Identity,Bad Characters,Blue Eyes,Blond Hair,Male Characters,,Living Characters,2,Nov-10,2010
594215,Fex (Earth-616),\/Fex_(Earth-616),Public Identity,Bad Characters,Yellow Eyes,Red Hair,Male Characters,,Living Characters,2,Nov-10,2010
389402,General Combest (Earth-616),\/General_Combest_(Earth-616),Public Identity,Neutral Characters,,Brown Hair,Male Characters,,Deceased Characters,2,Sep-10,2010
748570,Geryon (Earth-616),\/Geryon_(Earth-616),No Dual Identity,Neutral Characters,,,Male Characters,,Living Characters,2,Aug-10,2010
503633,Ignacio Alvarez (Earth-616),\/Ignacio_Alvarez_(Earth-616),Public Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,2,Oct-10,2010
664977,Jarhead (Earth-616),\/Jarhead_(Earth-616),,,,,,,Living Characters,2,Feb-10,2010
336063,Jasper Bateman (Earth-616),\/Jasper_Bateman_(Earth-616),Secret Identity,Bad Characters,,Brown Hair,Male Characters,,Deceased Characters,2,Jul-10,2010
504452,Kadar (Earth-616),\/Kadar_(Earth-616),No Dual Identity,Good Characters,,,Male Characters,,Deceased Characters,2,Oct-10,2010
342568,Kaga (Earth-616),\/Kaga_(Earth-616),Secret Identity,Bad Characters,,Bald,Male Characters,,Living Characters,2,Aug-10,2010
748324,Lamia (Olympian) (Earth-616),\/Lamia_(Olympian)_(Earth-616),No Dual Identity,Bad Characters,,Black Hair,Female Characters,,Living Characters,2,Jan-10,2010
309817,Laroximous Boneflayer (Earth-616),\/Laroximous_Boneflayer_(Earth-616),,Neutral Characters,,,Male Characters,,Living Characters,2,Mar-10,2010
514284,Leonard Pimacher (Earth-616),\/Leonard_Pimacher_(Earth-616),Public Identity,Neutral Characters,Hazel Eyes,Blond Hair,Male Characters,,Living Characters,2,Sep-10,2010
307796,Lothithanriaxiaxus (Earth-616),\/Lothithanriaxiaxus_(Earth-616),Public Identity,,,Green Hair,Male Characters,,Living Characters,2,Jan-10,2010
423026,Marc Spector (Clone) (Earth-616),\/Marc_Spector_(Clone)_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,Deceased Characters,2,Nov-10,2010
464611,Morda (Earth-616),\/Morda_(Earth-616),Secret Identity,Good Characters,Green Eyes,No Hair,Female Characters,,Deceased Characters,2,Oct-10,2010
350325,Nakh (Earth-616),\/Nakh_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,2,Oct-10,2010
423025,Natalia Romanova (Dr Bong Clone) (Earth-616),\/Natalia_Romanova_(Dr_Bong_Clone)_(Earth-616),,Bad Characters,Green Eyes,Auburn Hair,Female Characters,,Deceased Characters,2,Nov-10,2010
748495,Nemean Lion (Earth-616),\/Nemean_Lion_(Earth-616),Public Identity,Bad Characters,,Brown Hair,Male Characters,,Living Characters,2,Jun-10,2010
505990,Oudvrou (Earth-616),\/Oudvrou_(Earth-616),Secret Identity,Good Characters,Blue Eyes,White Hair,Female Characters,,Living Characters,2,Oct-10,2010
315343,Pilli Natu (Earth-616),\/Pilli_Natu_(Earth-616),Public Identity,Bad Characters,Green Eyes,No Hair,Male Characters,,Living Characters,2,Jan-10,2010
471980,Samuel Ryan (Earth-616),\/Samuel_Ryan_(Earth-616),Public Identity,Neutral Characters,Blue Eyes,Grey Hair,Male Characters,,Deceased Characters,2,Dec-10,2010
503629,Sofia Alvarez (Earth-616),\/Sofia_Alvarez_(Earth-616),Public Identity,Good Characters,Brown Eyes,Brown Hair,Female Characters,,Living Characters,2,Oct-10,2010
640666,Teela (Earth-616),\/Teela_(Earth-616),Secret Identity,Good Characters,Brown Eyes,Bald,Female Characters,,Living Characters,2,Aug-10,2010
547955,Thomas Davidson (Earth-616),\/Thomas_Davidson_(Earth-616),Public Identity,Good Characters,,Brown Hair,Male Characters,,Living Characters,2,Jul-10,2010
725507,Vincenzo Karnelli (Earth-616),\/Vincenzo_Karnelli_(Earth-616),Public Identity,Bad Characters,,,Male Characters,,Living Characters,2,Mar-10,2010
326509,Zhang Heng (Earth-616),\/Zhang_Heng_(Earth-616),No Dual Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,2,Jun-10,2010
707162,302 (Legion Personality) (Earth-616),\/302_(Legion_Personality)_(Earth-616),Secret Identity,Neutral Characters,,,,,Living Characters,2,Aug-11,2011
454319,Albert Gaines (Zombie Clone) (Earth-616),\/Albert_Gaines_(Zombie_Clone)_(Earth-616),Secret Identity,Bad Characters,,Blond Hair,Male Characters,,Deceased Characters,2,May-11,2011
462730,Alturi (Earth-616),\/Alturi_(Earth-616),No Dual Identity,Neutral Characters,,Grey Hair,Male Characters,,Living Characters,2,Aug-11,2011
750415,Amy (Earth-616),\/Amy_(Earth-616),No Dual Identity,,Green Eyes,Brown Hair,Female Characters,,Living Characters,2,Sep-11,2011
566146,Aqwen (Earth-616),\/Aqwen_(Earth-616),,Bad Characters,,,Female Characters,,Living Characters,2,Nov-11,2011
